share,change,dollarAmount,insiderPortfolioChange,zeroDay,oneDay,sevenDay,fourteenDay,thirtyDay
12377253,-1634,-618119.6508000001,-0.0001319989430390632,93.52999877929688,0,0,0,0
12378887,-3475,-1310282.1099999999,-0.0002806411248516236,93.52999877929688,0,0,0,0
12382362,-2290,-861808.524,-0.00018490628561868352,93.52999877929688,0,0,0,0
12384652,-5565,-2088246.216,-0.00044914467599720007,93.52999877929688,0,0,0,0
12390217,-9059,-3388919.3578,-0.0007306071741608139,93.52999877929688,0,0,0,0
12399276,-2477,-924452.5642,-0.00019972982851698464,93.52999877929688,0,0,0,0
20367,-205,-77681.347,-0.009965000972195217,93.52999877929688,0,0,0,0
20572,-1814,-686481.09,-0.08103278834986152,93.52999877929688,0,0,0,0
22386,-3373,-1272030.1449,-0.13094452424395356,93.52999877929688,0,0,0,0
25759,-2572,-967985.8316,-0.09078394691327521,93.52999877929688,0,0,0,0
28331,-5660,-2123772.3680000002,-0.16651466564678885,93.52999877929688,0,0,0,0
33991,-8712,-3259079.0496,-0.20401376952438938,93.52999877929688,0,0,0,0
42703,-2664,-994361.1767999999,-0.058721096832499396,93.52999877929688,0,0,0,0
45367,25000,950000.0,1.227475818726371,93.52999877929688,0,0,0,0
2045498,-6604,-2454838.8800000004,-0.0032181636195471766,94.11250305175781,0,0,0,0
555000,-2647,-983942.8400000001,-0.004746730458515871,94.11250305175781,0,0,0,0
555000,-2647,-983942.8400000001,-0.004746730458515871,94.11250305175781,0,0,0,0
12401753,-4387,-1650587.6924,-0.0003536152260090568,94.11250305175781,0,0,0,0
12406140,-4096,-1539267.3792,-0.00033005012958657674,94.11250305175781,0,0,0,0
12410236,-5259,-1969035.8634,-0.00042358359453247734,94.11250305175781,0,0,0,0
12415495,-7869,-2938376.6673,-0.000633403319744958,94.11250305175781,0,0,0,0
12423364,-3089,-1150789.3427000002,-0.0002485826003606983,94.11250305175781,0,0,0,0
20367,-5444,-2048008.8464000002,-0.21091782573321452,94.11250305175781,0,0,0,0
25811,-3050,-1145870.36,-0.10567894390353764,94.11250305175781,0,0,0,0
28861,-5571,-2085514.4349,-0.1617971654275093,94.11250305175781,0,0,0,0
34432,-7558,-2822123.9448,-0.17999523696118122,94.11250305175781,0,0,0,0
41990,-3077,-1146145.2683,-0.06827612221803094,94.11250305175781,0,0,0,0
45067,-300,-111204.21,-0.006612736129785968,94.11250305175781,0,0,0,0
45367,25000,950000.0,1.227475818726371,94.11250305175781,0,0,0,0
12426753,-3495,-1294338.2999999998,-0.00028116896782751235,92.5625,1,0,0,0
12430248,-12830,-4742699.31,-0.0010310953608102433,92.5625,1,0,0,0
12443078,-7374,-2717576.3526,-0.0005922676542184975,92.5625,1,0,0,0
12450452,-1301,-478564.1333,-0.00010448328038630384,92.5625,1,0,0,0
20367,-3343,-1238185.6888,-0.14099536060733867,92.5625,1,0,0,0
23710,-12580,-4650678.814,-0.3466519702397355,92.5625,1,0,0,0
36290,-7772,-2864536.9208,-0.1763878171667196,92.5625,1,0,0,0
44062,-1305,-479995.8345,-0.028765402164568958,92.5625,1,0,0,0
45367,18333,696654.0,0.6781460383221128,92.5625,1,0,0,0
27034,6667,149940.83,0.3273432513379486,92.5625,1,0,0,0
2459,-1773,-655761.78,-0.4189508506616257,92.46499633789062,1,0,0,0
1087,-1072,-396489.92000000004,-0.4965261695229273,92.46499633789062,1,0,0,0
5111,-2569,-950170.3400000001,-0.33450520833333336,92.46499633789062,1,0,0,0
2000,-1669,-617296.34,-0.45489234123739436,92.46499633789062,1,0,0,0
3622,-1385,-512256.10000000003,-0.27661274216097465,92.46499633789062,1,0,0,0
5233,-1207,-446421.02,-0.18742236024844722,92.46499633789062,1,0,0,0
586,-220,-80797.2,-0.2729528535980149,92.46499633789062,1,0,0,0
20367,-1590,-588077.4,-0.07241426424374915,92.46499633789062,1,0,0,0
4009,-400,-147238.52,-0.09072352007257882,91.74749755859375,0,1,0,0
4409,-1035,-380335.58999999997,-0.19011756061719323,91.74749755859375,0,1,0,0
5444,-1265,-463532.3055,-0.1885526904158593,91.74749755859375,0,1,0,0
6709,-1000,-365493.80000000005,-0.12971851083149566,91.74749755859375,0,1,0,0
7709,3700,208088.0,0.9229234222998254,91.74749755859375,0,1,0,0
2052123,-875,-325255.0,-0.0004262059680525748,92.2750015258789,0,1,1,0
557656,-344,-127871.68000000001,-0.0006164874551971326,92.2750015258789,0,1,1,0
557656,-344,-127871.68000000001,-0.0006164874551971326,92.2750015258789,0,1,1,0
42700,-21,-7868.6097,-0.0004915615271178109,92.92500305175781,0,0,1,0
42721,-64,-23895.7696,-0.0014958513497721163,92.92500305175781,0,0,1,0
42785,-327,-121793.6352,-0.00758489515680089,92.92500305175781,0,0,1,0
43112,-38,-14116.308400000002,-0.000880648899188876,92.92500305175781,0,0,1,0
25390,-101,-37846.1241,-0.003962182731160017,92.92500305175781,0,0,1,0
25491,-500,-187024.0,-0.01923742834057943,92.92500305175781,0,0,1,0
25991,-1200,-447099.0,-0.044132249641425474,92.92500305175781,0,0,1,0
27191,-1483,-550991.5955,-0.05171932761386622,92.92500305175781,0,0,1,0
28674,-800,-296256.08,-0.02714256632964647,92.92500305175781,0,0,1,0
2216,-500,-187313.0,-0.18409425625920472,92.92500305175781,0,0,1,0
2716,-901,-336414.20869999996,-0.24910146530273708,92.92500305175781,0,0,1,0
3617,-2300,-856505.51,-0.38871049518337,92.92500305175781,0,0,1,0
5917,-4799,-1783295.4427,-0.44783501306457635,92.92500305175781,0,0,1,0
10716,-1500,-555620.55,-0.12278978388998035,92.92500305175781,0,0,1,0
12216,10000,77600.0,4.512635379061372,92.92500305175781,0,0,1,0
2052998,-7500,-2808300.0,-0.003639896762821415,92.92500305175781,0,0,1,0
558000,-3000,-1123320.0,-0.0053475935828877,92.92500305175781,0,0,1,0
558000,-3000,-1123320.0,-0.0053475935828877,92.92500305175781,0,0,1,0
2060498,-7500,-2827050.0,-0.0036266959639225955,93.875,0,0,0,0
561000,-3000,-1130820.0,-0.005319148936170213,93.875,0,0,0,0
561000,-3000,-1130820.0,-0.005319148936170213,93.875,0,0,0,0
658,-30,-11433.099,-0.0436046511627907,94.29499816894531,1,0,0,0
688,-210,-79959.99900000001,-0.23385300668151449,94.29499816894531,1,0,0,0
898,-434,-164456.8786,-0.3258258258258258,94.29499816894531,1,0,0,0
1332,-899,-339768.8691,-0.4029583146571044,94.29499816894531,1,0,0,0
2231,-651,-245431.4268,-0.22588480222068008,94.29499816894531,1,0,0,0
2882,-151,-56827.6722,-0.04978569073524563,94.29499816894531,1,0,0,0
3033,208,47078.72,0.07362831858407079,94.29499816894531,1,0,0,0
2825,167,40781.4,0.06282919488337095,94.29499816894531,1,0,0,0
2658,1666,93695.84,1.6794354838709677,94.29499816894531,1,0,0,0
992,334,7511.66,0.5075987841945289,94.29499816894531,1,0,0,0
0,-498,-189738.0,-1.0,94.29499816894531,1,0,0,0
498,166,9335.84,0.5,94.29499816894531,1,0,0,0
332,166,10700.359999999999,1.0,94.29499816894531,1,0,0,0
2421,-700,-266681.02999999997,-0.2242870874719641,94.29499816894531,1,0,0,0
3121,-800,-302924.48,-0.204029584289722,94.29499816894531,1,0,0,0
3921,-2300,-869177.82,-0.36971547982639447,94.29499816894531,1,0,0,0
6221,-432,-162797.2992,-0.06493311288140688,94.29499816894531,1,0,0,0
6653,41,10833.02,0.006200846944948578,94.29499816894531,1,0,0,0
6612,292,66091.28,0.046202531645569624,94.29499816894531,1,0,0,0
6320,83,20287.690000000002,0.013307679974346641,94.29499816894531,1,0,0,0
6237,166,40537.2,0.027343106572228628,94.29499816894531,1,0,0,0
6071,416,23395.84,0.0735632183908046,94.29499816894531,1,0,0,0
5655,334,21529.64,0.06277015598571697,94.29499816894531,1,0,0,0
5321,834,56995.560000000005,0.18587029195453533,94.29499816894531,1,0,0,0
4487,1666,51096.22,0.5905707196029777,94.29499816894531,1,0,0,0
2821,400,8996.0,0.16522098306484923,94.29499816894531,1,0,0,0
586,-416,-158496.0,-0.4151696606786427,94.29499816894531,1,0,0,0
1002,416,12758.720000000001,0.7098976109215017,94.29499816894531,1,0,0,0
43150,-20,-7547.58,-0.000463284688441047,92.7249984741211,0,0,1,0
43170,-77,-28951.3686,-0.0017804703216408074,92.7249984741211,0,0,1,0
43247,-102,-38275.1124,-0.0023529954554891695,92.7249984741211,0,0,1,0
43349,-137,-51240.5893,-0.0031504392218185163,92.7249984741211,0,0,1,0
43486,-114,-42547.2282,-0.002614678899082569,92.7249984741211,0,0,1,0
29474,-400,-150916.0,-0.01338956952533976,92.7249984741211,0,0,1,0
29874,-400,-150436.0,-0.013212657726101605,92.7249984741211,0,0,1,0
30274,-417,-156267.4557,-0.013587045062070313,92.7249984741211,0,0,1,0
30691,-883,-329838.5573,-0.02796604801418889,92.7249984741211,0,0,1,0
31574,-300,-111730.17,-0.009412059986195645,92.7249984741211,0,0,1,0
31874,-808,-299953.436,-0.024723089162229973,92.7249984741211,0,0,1,0
32682,-874,-323726.7158,-0.02604601263559423,92.7249984741211,0,0,1,0
2216,-200,-75458.0,-0.08278145695364239,92.7249984741211,0,0,1,0
2416,-1116,-419272.9416,-0.3159682899207248,92.7249984741211,0,0,1,0
3532,-484,-181354.316,-0.1205179282868526,92.7249984741211,0,0,1,0
4016,-1950,-728620.425,-0.3268521622527657,92.7249984741211,0,0,1,0
5966,-800,-297946.48000000004,-0.1182382500738989,92.7249984741211,0,0,1,0
6766,-1900,-705330.73,-0.21924763443341796,92.7249984741211,0,0,1,0
8666,-3550,-1314757.7650000001,-0.2906024885396202,92.7249984741211,0,0,1,0
12216,10000,77600.0,4.512635379061372,92.7249984741211,0,0,1,0
96018,-3036,-1139075.9292000001,-0.03064994851293234,93.63749694824219,0,0,1,0
96018,-2985,-1120690.7880000002,-0.030150601496924334,93.63749694824219,0,0,1,0
658,-205,-76768.974,-0.23754345307068367,93.73249816894531,0,0,1,0
863,-228,-85040.16960000001,-0.20898258478460127,93.73249816894531,0,0,1,0
1091,-364,-135432.3152,-0.2501718213058419,93.73249816894531,0,0,1,0
1455,-438,-162540.4422,-0.23137876386687797,93.73249816894531,0,0,1,0
1893,-70,-25859.4,-0.03565970453387672,93.73249816894531,0,0,1,0
1963,-70,-25767.7,-0.03443187407771766,93.73249816894531,0,0,1,0
2033,1375,131326.25,2.0896656534954405,93.73249816894531,0,0,1,0
99003,-51,-19125.0,-0.0005148706766006421,93.73249816894531,0,0,1,0
53334,-65,-24297.0,-0.00121725125938688,93.73249816894531,0,0,1,0
53399,-400,-149177.0,-0.007435082436476515,93.73249816894531,0,0,1,0
53799,-434,-161435.5442,-0.008002507698264895,93.73249816894531,0,0,1,0
54233,-366,-135801.5184,-0.006703419476547189,93.73249816894531,0,0,1,0
54599,-400,-147667.76,-0.0072728595065364825,93.73249816894531,0,0,1,0
658,-241,-88272.6365,-0.26807563959955505,90.84750366210938,1,1,1,1
899,-390,-142394.889,-0.30256012412723043,90.84750366210938,1,1,1,1
1289,-837,-304716.3786,-0.39369708372530576,90.84750366210938,1,1,1,1
2126,-807,-293151.8691,-0.27514490282986703,90.84750366210938,1,1,1,1
2933,-100,-36165.0,-0.03297065611605671,90.84750366210938,1,1,1,1
3033,209,47305.06,0.07400849858356941,90.84750366210938,1,1,1,1
2824,166,40537.2,0.062452972159518436,90.84750366210938,1,1,1,1
2658,1667,93752.08,1.6821392532795156,90.84750366210938,1,1,1,1
991,333,7489.169999999999,0.506079027355623,90.84750366210938,1,1,1,1
0,-501,-182058.38999999998,-1.0,90.84750366210938,1,1,1,1
501,167,9392.08,0.5,90.84750366210938,1,1,1,1
334,167,10764.82,1.0,90.84750366210938,1,1,1,1
2421,-300,-109842.99,-0.11025358324145534,90.84750366210938,1,1,1,1
2721,-1000,-365180.3,-0.26874496103198064,90.84750366210938,1,1,1,1
3721,-1543,-561720.9721,-0.2931231003039514,90.84750366210938,1,1,1,1
5264,-1091,-396364.22760000004,-0.17167584579071596,90.84750366210938,1,1,1,1
6355,-300,-108621.51000000001,-0.045078888054094664,90.84750366210938,1,1,1,1
6655,42,11097.240000000002,0.0063511265688794795,90.84750366210938,1,1,1,1
6613,291,65864.94,0.04602973742486555,90.84750366210938,1,1,1,1
6322,84,20532.12,0.01346585444052581,90.84750366210938,1,1,1,1
6238,167,40781.4,0.027507824081699883,90.84750366210938,1,1,1,1
6071,417,23452.08,0.07375309515387336,90.84750366210938,1,1,1,1
5654,333,21465.179999999997,0.06258222138695733,90.84750366210938,1,1,1,1
5321,833,56927.22,0.1856060606060606,90.84750366210938,1,1,1,1
4488,1667,51126.89,0.5909252038284296,90.84750366210938,1,1,1,1
2821,400,8996.0,0.16522098306484923,90.84750366210938,1,1,1,1
586,-417,-151533.63,-0.41575274177467597,90.84750366210938,1,1,1,1
1003,417,12789.390000000001,0.71160409556314,90.84750366210938,1,1,1,1
43600,-73,-26624.326399999998,-0.0016715132919652876,92.29000091552734,0,1,0,1
43673,-220,-80029.312,-0.005012188731688424,92.29000091552734,0,1,0,1
43893,-99,-35932.743,-0.0022504091653027824,92.29000091552734,0,1,0,1
43992,-35,-12665.2505,-0.0007949667249642265,92.29000091552734,0,1,0,1
44027,-12,-4323.5304,-0.0002724857512659234,92.29000091552734,0,1,0,1
44039,-11,-3954.1798999999996,-0.0002497162315550511,92.29000091552734,0,1,0,1
33556,-100,-36722.07,-0.0029712384121701927,92.29000091552734,0,1,0,1
33656,-584,-214077.05519999997,-0.01705607476635514,92.29000091552734,0,1,0,1
34240,-500,-182892.40000000002,-0.014392630972941854,92.29000091552734,0,1,0,1
34740,-1000,-364282.89999999997,-0.027979854504756575,92.29000091552734,0,1,0,1
35740,-1100,-399789.5,-0.02985884907709012,92.29000091552734,0,1,0,1
36840,-200,-72302.0,-0.005399568034557235,92.29000091552734,0,1,0,1
37040,-200,-72034.0,-0.0053705692803437165,92.29000091552734,0,1,0,1
37240,-400,-143795.0,-0.010626992561105207,92.29000091552734,0,1,0,1
2216,-800,-294471.04,-0.26525198938992045,92.29000091552734,0,1,0,1
3016,-2099,-771578.9663999999,-0.41036168132942324,92.29000091552734,0,1,0,1
5115,-2001,-732796.8153,-0.2811973018549747,92.29000091552734,0,1,0,1
7116,-400,-146087.24,-0.05321979776476849,92.29000091552734,0,1,0,1
7516,-2191,-797648.0106,-0.22571340269908313,92.29000091552734,0,1,0,1
9707,-1909,-693323.983,-0.16434228650137742,92.29000091552734,0,1,0,1
11616,-200,-72386.0,-0.016926201760324982,92.29000091552734,0,1,0,1
11816,-200,-72068.0,-0.016644474034620507,92.29000091552734,0,1,0,1
12016,-200,-71852.0,-0.016371971185330715,92.29000091552734,0,1,0,1
12216,10000,77600.0,4.512635379061372,92.29000091552734,0,1,0,1
658,-19,-6692.75,-0.028064992614475627,88.12750244140625,1,1,1,1
677,-306,-107561.05020000001,-0.31129196337741605,88.12750244140625,1,1,1,1
983,-1050,-367710.735,-0.5164781111657649,88.12750244140625,1,1,1,1
2033,1375,131326.25,2.0896656534954405,88.12750244140625,1,1,1,1
99054,-3035,-1062337.408,-0.029728961984151085,87.58000183105469,1,1,1,1
99054,-3035,-1062425.7265,-0.029728961984151085,87.58000183105469,1,1,1,1
54999,-600,-209547.0,-0.010791560999298549,87.58000183105469,1,1,1,1
55599,-665,-231660.9295,-0.011819280534622494,87.58000183105469,1,1,1,1
56264,-300,-103898.01000000001,-0.0053037267519977374,87.58000183105469,1,1,1,1
56564,-100,-34500.0,-0.0017647889312438231,87.58000183105469,1,1,1,1
2421,-4234,-1440165.4619999998,-0.6362133734034561,85.96749877929688,1,1,1,1
6655,42,11097.240000000002,0.0063511265688794795,85.96749877929688,1,1,1,1
6613,292,66091.28,0.046195222274956496,85.96749877929688,1,1,1,1
6321,83,20287.690000000002,0.013305546649567169,85.96749877929688,1,1,1,1
6238,167,40781.4,0.027507824081699883,85.96749877929688,1,1,1,1
6071,417,23452.08,0.07375309515387336,85.96749877929688,1,1,1,1
5654,333,21465.179999999997,0.06258222138695733,85.96749877929688,1,1,1,1
5321,833,56927.22,0.1856060606060606,85.96749877929688,1,1,1,1
4488,1667,51126.89,0.5909252038284296,85.96749877929688,1,1,1,1
2821,400,8996.0,0.16522098306484923,85.96749877929688,1,1,1,1
0,-601,-203550.6466,-1.0,83.71749877929688,0,1,1,1
601,-500,-168518.0,-0.45413260672116257,83.71749877929688,0,1,1,1
1101,-485,-162644.2165,-0.30580075662042877,83.71749877929688,0,1,1,1
1586,167,9392.08,0.11768851303735024,83.71749877929688,0,1,1,1
1419,167,10764.82,0.13338658146964857,83.71749877929688,0,1,1,1
1252,167,11412.78,0.15391705069124423,83.71749877929688,0,1,1,1
586,-417,-141208.71,-0.41575274177467597,83.71749877929688,0,1,1,1
1003,417,12789.390000000001,0.71160409556314,83.71749877929688,0,1,1,1
2421,-7857,-2673036.2556000003,-0.7644483362521891,84.84500122070312,0,1,1,1
10278,416,23395.84,0.0421821131616305,84.84500122070312,0,1,1,1
9862,334,21529.64,0.03505457598656591,84.84500122070312,0,1,1,1
9528,834,56995.560000000005,0.09592822636300898,84.84500122070312,0,1,1,1
8694,1666,51096.22,0.23705179282868527,84.84500122070312,0,1,1,1
7028,400,8996.0,0.060350030175015085,84.84500122070312,0,1,1,1
6628,958,253122.76000000004,0.1689594356261023,84.84500122070312,0,1,1,1
5670,1750,396095.0,0.44642857142857145,84.84500122070312,0,1,1,1
3920,500,122215.0,0.14619883040935672,84.84500122070312,0,1,1,1
3420,999,243955.8,0.41263940520446096,84.84500122070312,0,1,1,1
2421,-500,-170053.0,-0.17117425539198905,84.27999877929688,1,1,1,1
2921,500,122100.0,0.20652622883106153,84.27999877929688,1,1,1,1
2421,-600,-204163.98,-0.19860973187686196,84.61499786376953,0,1,1,1
3021,-914,-308765.5606,-0.23227445997458704,84.61499786376953,0,1,1,1
3935,-831,-279903.9849,-0.17436005035669325,84.61499786376953,0,1,1,1
4766,500,122100.0,0.11720581340834506,84.61499786376953,0,1,1,1
658,-180,-60406.2,-0.21479713603818615,83.03250122070312,1,1,1,1
838,-676,-225563.69160000002,-0.4464993394980185,83.03250122070312,1,1,1,1
1514,-634,-210950.82,-0.2951582867783985,83.03250122070312,1,1,1,1
2148,-180,-59651.99999999999,-0.07731958762886598,83.03250122070312,1,1,1,1
265,-1511,-502875.91,-0.8507882882882883,83.03250122070312,1,1,1,1
2328,-1773,-595603.89,-0.43233357717629844,83.98249816894531,0,0,1,1
1085,-1073,-360452.89,-0.49721964782205746,83.98249816894531,0,0,1,1
4266,-2569,-863004.17,-0.37585954645208486,83.98249816894531,0,0,1,1
1776,-84,-27256.32,-0.04516129032258064,83.98249816894531,0,0,1,1
1860,-1671,-561339.03,-0.47323704333050126,83.98249816894531,0,0,1,1
3531,84,11151.0,0.024369016536118365,83.98249816894531,0,0,1,1
2216,-1387,-465934.91000000003,-0.3849569802941993,83.98249816894531,0,0,1,1
419,-23,-7509.794400000001,-0.05203619909502263,83.98249816894531,0,0,1,1
442,-99,-32241.3597,-0.18299445471349354,83.98249816894531,0,0,1,1
541,-50,-16224.494999999999,-0.08460236886632826,83.98249816894531,0,0,1,1
591,-28,-9046.24,-0.045234248788368334,83.98249816894531,0,0,1,1
586,-219,-71061.12000000001,-0.2720496894409938,83.98249816894531,0,0,1,1
811,-200,-64548.0,-0.19782393669634027,78.94249725341797,1,1,1,1
1011,-700,-225337.00000000003,-0.4091174751607247,78.94249725341797,1,1,1,1
1711,-400,-128173.0,-0.18948365703458075,78.94249725341797,1,1,1,1
2111,-1300,-415315.81,-0.3811199061858693,78.94249725341797,1,1,1,1
3411,-1397,-444729.22229999996,-0.29055740432612315,78.94249725341797,1,1,1,1
4808,-1005,-318830.01900000003,-0.17288835369000516,78.94249725341797,1,1,1,1
5813,-3298,-1043167.294,-0.36198002414663594,78.94249725341797,1,1,1,1
9111,-1700,-536277.0700000001,-0.15724724817315697,78.94249725341797,1,1,1,1
10811,10000,77600.0,12.330456226880395,78.94249725341797,1,1,1,1
29901,-83,-27470.0701,-0.002768143009605123,81.55000305175781,1,0,1,1
29984,-180,-59381.064,-0.005967378331786235,81.55000305175781,1,0,1,1
30164,-104,-34192.4024,-0.003435971983613057,81.55000305175781,1,0,1,1
30268,-36,-11805.166799999999,-0.001187961985216473,81.55000305175781,1,0,1,1
30304,-13,-4241.8298,-0.0004288023221294983,81.55000305175781,1,0,1,1
30317,-15,-4884.9495,-0.0004945272319662403,81.55000305175781,1,0,1,1
30332,-18,-5836.3002,-0.0005930807248764415,81.55000305175781,1,0,1,1
37640,-700,-231746.97,-0.018257694314032343,81.55000305175781,1,0,1,1
38340,-1300,-429134.02999999997,-0.03279515640766902,81.55000305175781,1,0,1,1
39640,-1404,-461994.06240000005,-0.03420719228145405,81.55000305175781,1,0,1,1
41044,-278,-90889.2088,-0.006727651130148589,81.55000305175781,1,0,1,1
41322,-400,-130463.79999999999,-0.00958726810795264,81.55000305175781,1,0,1,1
526,-179,-58510.4639,-0.25390070921985813,81.81500244140625,1,0,1,1
705,-150,-48716.354999999996,-0.17543859649122806,81.81500244140625,1,0,1,1
855,-336,-108375.5904,-0.28211586901763225,81.81500244140625,1,0,1,1
1191,-290,-93181.234,-0.19581363943281566,81.81500244140625,1,0,1,1
1481,-210,-67067.7,-0.12418687167356594,81.81500244140625,1,0,1,1
1691,-210,-66842.307,-0.11046817464492373,81.81500244140625,1,0,1,1
1901,1375,131326.25,2.6140684410646386,81.81500244140625,1,0,1,1
123825,-1805,-586835.824,-0.014367587359707076,81.81500244140625,1,0,1,1
123825,-3700,-1202974.34,-0.029013918839443247,81.81500244140625,1,0,1,1
56664,-200,-62132.00000000001,-0.003517163759144626,76.38500213623047,1,1,1,1
56864,-100,-30832.0,-0.0017554946984060108,76.38500213623047,1,1,1,1
56964,-200,-61325.0,-0.0034987054789727802,76.38500213623047,1,1,1,1
